ID_Partida,Tipo_IA,Puntuacion_Final,Resultado,Cartas,Plantado
3002,IA_dificil,18,Victoria,5,Si
3003,IA_facil,18,Derrota,6,Si
3003,IA_medio,21,Victoria,4,Si
3003,IA_dificil,17,Derrota,6,Si
3004,IA_facil,19,Derrota,5,Si
3004,IA_medio,22,Derrota,5,Si
3004,IA_dificil,20,Victoria,4,Si
3005,IA_facil,18,Derrota,6,Si
3005,IA_medio,20,Victoria,6,Si
3005,IA_dificil,17,Derrota,6,Si
3006,IA_facil,21,Victoria,5,Si
3006,IA_medio,20,Derrota,7,Si
3006,IA_dificil,17,Derrota,4,Si
3007,IA_facil,18,Empate,5,Si
3007,IA_medio,25,Derrota,7,Si
3007,IA_dificil,18,Empate,4,Si
3008,IA_facil,17,Derrota,6,Si
3008,IA_medio,22,Derrota,9,Si
3008,IA_dificil,21,Victoria,6,Si
3009,IA_facil,17,Derrota,5,Si
3009,IA_medio,20,Victoria,5,Si
3009,IA_dificil,23,Derrota,7,Si
3010,IA_facil,18,Derrota,4,Si
3010,IA_medio,22,Derrota,7,Si
3010,IA_dificil,21,Victoria,8,Si
3011,IA_facil,20,Empate,7,Si
3011,IA_medio,20,Empate,6,Si
3011,IA_dificil,19,Derrota,5,Si
3012,IA_facil,18,Derrota,4,Si
3012,IA_medio,22,Derrota,7,Si
3012,IA_dificil,19,Victoria,7,Si
3013,IA_facil,19,Derrota,6,Si
3013,IA_medio,20,Victoria,6,Si
3013,IA_dificil,17,Derrota,5,Si
3014,IA_facil,21,Victoria,5,Si
3014,IA_medio,22,Derrota,6,Si
3014,IA_dificil,20,Derrota,4,Si
3015,IA_facil,18,Derrota,6,Si
3015,IA_medio,21,Victoria,5,Si
3015,IA_dificil,18,Derrota,6,Si
3016,IA_facil,21,Victoria,5,Si
3016,IA_medio,23,Derrota,8,Si
3016,IA_dificil,20,Derrota,5,Si
3017,IA_facil,17,Derrota,4,Si
3017,IA_medio,21,Empate,5,Si
3017,IA_dificil,21,Empate,8,Si
3018,IA_facil,20,Victoria,5,Si
3018,IA_medio,19,Derrota,6,Si
3018,IA_dificil,18,Derrota,4,Si
3019,IA_facil,17,Derrota,5,Si
3019,IA_medio,17,Derrota,5,Si
3019,IA_dificil,19,Victoria,6,Si
3020,IA_facil,17,Derrota,4,Si
3020,IA_medio,17,Derrota,6,Si
3020,IA_dificil,21,Victoria,5,Si
3021,IA_facil,18,Derrota,5,Si
3021,IA_medio,20,Victoria,7,Si
3021,IA_dificil,23,Derrota,5,Si
3022,IA_facil,19,Derrota,5,Si
3022,IA_medio,22,Derrota,8,Si
3022,IA_dificil,20,Victoria,6,Si
3023,IA_facil,19,Victoria,7,Si
3023,IA_medio,22,Derrota,7,Si
3023,IA_dificil,17,Derrota,5,Si
3024,IA_facil,18,Derrota,4,Si
3024,IA_medio,19,Empate,6,Si
3024,IA_dificil,19,Empate,4,Si
3025,IA_facil,21,Victoria,5,Si
3025,IA_medio,23,Derrota,5,Si
3025,IA_dificil,20,Derrota,6,Si
3026,IA_facil,17,Derrota,4,Si
3026,IA_medio,19,Derrota,4,Si
3026,IA_dificil,20,Victoria,5,Si
3027,IA_facil,18,Victoria,6,Si
3027,IA_medio,23,Derrota,6,Si
3027,IA_dificil,17,Derrota,6,Si
3028,IA_facil,17,Derrota,6,Si
3028,IA_medio,21,Victoria,8,Si
3028,IA_dificil,20,Derrota,5,Si
3029,IA_facil,20,Victoria,5,Si
3029,IA_medio,22,Derrota,7,Si
3029,IA_dificil,18,Derrota,6,Si
3030,IA_facil,18,Derrota,4,Si
3030,IA_medio,19,Victoria,7,Si
3030,IA_dificil,17,Derrota,4,Si
3031,IA_facil,18,Derrota,4,Si
3031,IA_medio,20,Derrota,4,Si
3031,IA_dificil,21,Victoria,7,Si
3032,IA_facil,17,Derrota,7,Si
3032,IA_medio,21,Victoria,5,Si
3032,IA_dificil,17,Derrota,5,Si
3033,IA_facil,21,Victoria,6,Si
3033,IA_medio,22,Derrota,6,Si
3033,IA_dificil,18,Derrota,6,Si
3034,IA_facil,17,Victoria,5,Si
3034,IA_medio,22,Derrota,7,Si
3034,IA_dificil,22,Derrota,6,Si
3035,IA_facil,19,Derrota,4,Si
3035,IA_medio,20,Victoria,5,Si
3035,IA_dificil,18,Derrota,6,Si
3036,IA_facil,18,Derrota,6,Si
3036,IA_medio,17,Derrota,5,Si
3036,IA_dificil,21,Victoria,6,Si
3037,IA_facil,17,Derrota,6,Si
3037,IA_medio,24,Derrota,6,Si
3037,IA_dificil,21,Victoria,4,Si
3038,IA_facil,17,Derrota,3,Si
3038,IA_medio,19,Victoria,6,Si
3038,IA_dificil,23,Derrota,5,Si
3039,IA_facil,17,Derrota,4,Si
3039,IA_medio,22,Derrota,6,Si
3039,IA_dificil,20,Victoria,5,Si
3040,IA_facil,20,Empate,5,Si
3040,IA_medio,20,Empate,4,Si
3040,IA_dificil,18,Derrota,4,Si
3041,IA_facil,19,Empate,7,Si
3041,IA_medio,19,Empate,4,Si
3041,IA_dificil,18,Derrota,7,Si
3042,IA_facil,20,Empate,6,Si
3042,IA_medio,18,Derrota,6,Si
3042,IA_dificil,20,Empate,6,Si
3043,IA_facil,17,Derrota,4,Si
3043,IA_medio,20,Victoria,5,Si
3043,IA_dificil,19,Derrota,4,Si
3044,IA_facil,22,Derrota,6,Si
3044,IA_medio,18,Derrota,6,Si
3044,IA_dificil,20,Victoria,4,Si
3045,IA_facil,19,Derrota,6,Si
3045,IA_medio,20,Empate,5,Si
3045,IA_dificil,20,Empate,4,Si
3046,IA_facil,18,Derrota,5,Si
3046,IA_medio,21,Victoria,5,Si
3046,IA_dificil,23,Derrota,8,Si
3047,IA_facil,20,Empate,8,Si
3047,IA_medio,20,Empate,6,Si
3047,IA_dificil,22,Derrota,6,Si
3048,IA_facil,18,Derrota,8,Si
3048,IA_medio,21,Victoria,6,Si
3048,IA_dificil,25,Derrota,5,Si
3049,IA_facil,17,Derrota,5,Si
3049,IA_medio,18,Derrota,7,Si
3049,IA_dificil,21,Victoria,5,Si
3050,IA_facil,18,Derrota,4,Si
3050,IA_medio,20,Victoria,6,Si
3050,IA_dificil,22,Derrota,5,Si
3051,IA_facil,18,Derrota,6,Si
3051,IA_medio,19,Victoria,4,Si
3051,IA_dificil,22,Derrota,6,Si
3052,IA_facil,20,Victoria,7,Si
3052,IA_medio,17,Derrota,5,Si
3052,IA_dificil,22,Derrota,8,Si
3053,IA_facil,22,Derrota,6,Si
3053,IA_medio,20,Victoria,4,Si
3053,IA_dificil,17,Derrota,4,Si
3054,IA_facil,21,Victoria,5,Si
3054,IA_medio,19,Derrota,5,Si
3054,IA_dificil,18,Derrota,5,Si
3055,IA_facil,17,Derrota,4,Si
3055,IA_medio,18,Derrota,4,Si
3055,IA_dificil,19,Victoria,6,Si
3056,IA_facil,22,Derrota,7,Si
3056,IA_medio,23,Derrota,6,Si
3056,IA_dificil,21,Victoria,6,Si
3057,IA_facil,20,Victoria,5,Si
3057,IA_medio,22,Derrota,9,Si
3057,IA_dificil,19,Derrota,6,Si
3058,IA_facil,20,Derrota,5,Si
3058,IA_medio,17,Derrota,5,Si
3058,IA_dificil,21,Victoria,5,Si
3059,IA_facil,19,Victoria,8,Si
3059,IA_medio,17,Derrota,3,Si
3059,IA_dificil,23,Derrota,5,Si
3060,IA_facil,17,Derrota,5,Si
3060,IA_medio,20,Empate,6,Si
3060,IA_dificil,20,Empate,5,Si
3061,IA_facil,21,Victoria,6,Si
3061,IA_medio,17,Derrota,6,Si
3061,IA_dificil,18,Derrota,4,Si
3062,IA_facil,20,Derrota,6,Si
3062,IA_medio,21,Empate,6,Si
3062,IA_dificil,21,Empate,5,Si
3063,IA_facil,20,Victoria,5,Si
3063,IA_medio,19,Derrota,7,Si
3063,IA_dificil,18,Derrota,6,Si
3064,IA_facil,19,Derrota,8,Si
3064,IA_medio,21,Empate,7,Si
3064,IA_dificil,21,Empate,7,Si
3065,IA_facil,20,Derrota,4,Si
3065,IA_medio,21,Empate,5,Si
3065,IA_dificil,21,Empate,5,Si
3066,IA_facil,19,Empate,5,Si
3066,IA_medio,24,Derrota,7,Si
3066,IA_dificil,19,Empate,5,Si
3067,IA_facil,18,Derrota,6,Si
3067,IA_medio,22,Derrota,6,Si
3067,IA_dificil,19,Victoria,6,Si
3068,IA_facil,21,Victoria,5,Si
3068,IA_medio,20,Derrota,5,Si
3068,IA_dificil,20,Derrota,5,Si
3069,IA_facil,20,Derrota,5,Si
3069,IA_medio,22,Derrota,8,Si
3069,IA_dificil,21,Victoria,5,Si
3070,IA_facil,19,Victoria,6,Si
3070,IA_medio,23,Derrota,7,Si
3070,IA_dificil,17,Derrota,5,Si
3071,IA_facil,20,Empate,7,Si
3071,IA_medio,20,Empate,6,Si
3071,IA_dificil,19,Derrota,5,Si
3072,IA_facil,21,Victoria,4,Si
3072,IA_medio,17,Derrota,4,Si
3072,IA_dificil,18,Derrota,5,Si
3073,IA_facil,22,Derrota,4,Si
3073,IA_medio,20,Victoria,5,Si
3073,IA_dificil,18,Derrota,4,Si
3074,IA_facil,19,Derrota,5,Si
3074,IA_medio,21,Victoria,7,Si
3074,IA_dificil,22,Derrota,5,Si
3075,IA_facil,20,Victoria,8,Si
3075,IA_medio,18,Derrota,4,Si
3075,IA_dificil,22,Derrota,6,Si
3076,IA_facil,20,Victoria,5,Si
3076,IA_medio,22,Derrota,5,Si
3076,IA_dificil,19,Derrota,5,Si
3077,IA_facil,18,Derrota,4,Si
3077,IA_medio,17,Derrota,4,Si
3077,IA_dificil,20,Victoria,7,Si
3078,IA_facil,18,Derrota,5,Si
3078,IA_medio,21,Victoria,4,Si
3078,IA_dificil,20,Derrota,5,Si
3079,IA_facil,20,Victoria,5,Si
3079,IA_medio,19,Derrota,6,Si
3079,IA_dificil,24,Derrota,7,Si
3080,IA_facil,21,Victoria,5,Si
3080,IA_medio,23,Derrota,5,Si
3080,IA_dificil,17,Derrota,4,Si
3081,IA_facil,18,Empate,6,Si
3081,IA_medio,18,Empate,6,Si
3081,IA_dificil,17,Derrota,3,Si
3082,IA_facil,18,Victoria,6,Si
3082,IA_medio,22,Derrota,6,Si
3082,IA_dificil,17,Derrota,6,Si
3083,IA_facil,20,Victoria,7,Si
3083,IA_medio,22,Derrota,5,Si
3083,IA_dificil,18,Derrota,5,Si
3084,IA_facil,19,Victoria,5,Si
3084,IA_medio,17,Derrota,4,Si
3084,IA_dificil,22,Derrota,7,Si
3085,IA_facil,19,Derrota,6,Si
3085,IA_medio,20,Empate,5,Si
3085,IA_dificil,20,Empate,6,Si
3086,IA_facil,20,Victoria,4,Si
3086,IA_medio,22,Derrota,8,Si
3086,IA_dificil,19,Derrota,4,Si
3087,IA_facil,18,Derrota,6,Si
3087,IA_medio,20,Derrota,5,Si
3087,IA_dificil,21,Victoria,7,Si
3088,IA_facil,18,Derrota,4,Si
3088,IA_medio,19,Victoria,10,Si
3088,IA_dificil,17,Derrota,5,Si
3089,IA_facil,17,Empate,5,Si
3089,IA_medio,23,Derrota,5,Si
3089,IA_dificil,17,Empate,4,Si
3090,IA_facil,19,Derrota,4,Si
3090,IA_medio,22,Derrota,6,Si
3090,IA_dificil,21,Victoria,6,Si
3091,IA_facil,17,Derrota,5,Si
3091,IA_medio,23,Derrota,5,Si
3091,IA_dificil,19,Victoria,5,Si
3092,IA_facil,18,Empate,4,Si
3092,IA_medio,18,Empate,5,Si
3092,IA_dificil,17,Derrota,4,Si
3093,IA_facil,21,Victoria,6,Si
3093,IA_medio,20,Derrota,4,Si
3093,IA_dificil,19,Derrota,5,Si
3094,IA_facil,17,Derrota,5,Si
3094,IA_medio,20,Victoria,4,Si
3094,IA_dificil,19,Derrota,5,Si
3095,IA_facil,17,Derrota,4,Si
3095,IA_medio,24,Derrota,6,Si
3095,IA_dificil,20,Victoria,6,Si
3096,IA_facil,19,Victoria,6,Si
3096,IA_medio,18,Derrota,5,Si
3096,IA_dificil,23,Derrota,6,Si
3097,IA_facil,19,Derrota,4,Si
3097,IA_medio,22,Derrota,6,Si
3097,IA_dificil,20,Victoria,6,Si
3098,IA_facil,22,Derrota,6,Si
3098,IA_medio,21,Victoria,6,Si
3098,IA_dificil,23,Derrota,6,Si
3099,IA_facil,20,Victoria,5,Si
3099,IA_medio,18,Derrota,6,Si
3099,IA_dificil,18,Derrota,5,Si
3100,IA_facil,17,Derrota,5,Si
3100,IA_medio,21,Victoria,6,Si
3100,IA_dificil,24,Derrota,5,Si
3101,IA_facil,19,Derrota,4,Si
3101,IA_medio,20,Victoria,4,Si
3101,IA_dificil,19,Derrota,4,Si
3102,IA_facil,17,Derrota,7,Si
3102,IA_medio,17,Derrota,6,Si
3102,IA_dificil,20,Victoria,5,Si
3103,IA_facil,19,Victoria,4,Si
3103,IA_medio,24,Derrota,8,Si
3103,IA_dificil,18,Derrota,4,Si
3104,IA_facil,17,Derrota,4,Si
3104,IA_medio,21,Victoria,6,Si
3104,IA_dificil,17,Derrota,4,Si
3105,IA_facil,17,Derrota,5,Si
3105,IA_medio,17,Derrota,4,Si
3105,IA_dificil,19,Victoria,6,Si
3106,IA_facil,19,Derrota,6,Si
3106,IA_medio,20,Victoria,6,Si
3106,IA_dificil,17,Derrota,5,Si
3107,IA_facil,17,Derrota,5,Si
3107,IA_medio,22,Derrota,6,Si
3107,IA_dificil,18,Victoria,5,Si
3108,IA_facil,20,Empate,6,Si
3108,IA_medio,20,Empate,5,Si
3108,IA_dificil,17,Derrota,5,Si
3109,IA_facil,19,Victoria,8,Si
3109,IA_medio,18,Derrota,7,Si
3109,IA_dificil,22,Derrota,6,Si
3110,IA_facil,18,Victoria,6,Si
3110,IA_medio,17,Derrota,4,Si
3110,IA_dificil,17,Derrota,5,Si
3111,IA_facil,17,Derrota,6,Si
3111,IA_medio,19,Derrota,5,Si
3111,IA_dificil,21,Victoria,6,Si
3112,IA_facil,18,Victoria,5,Si
3112,IA_medio,17,Derrota,5,Si
3112,IA_dificil,17,Derrota,4,Si
3113,IA_facil,17,Derrota,6,Si
3113,IA_medio,21,Victoria,6,Si
3113,IA_dificil,20,Derrota,5,Si
3114,IA_facil,18,Derrota,6,Si
3114,IA_medio,23,Derrota,7,Si
3114,IA_dificil,20,Victoria,6,Si
3115,IA_facil,17,Derrota,4,Si
3115,IA_medio,21,Victoria,6,Si
3115,IA_dificil,17,Derrota,4,Si
3116,IA_facil,20,Victoria,6,Si
3116,IA_medio,22,Derrota,6,Si
3116,IA_dificil,18,Derrota,6,Si
3117,IA_facil,17,Empate,4,Si
3117,IA_medio,17,Empate,4,Si
3117,IA_dificil,17,Empate,4,Si
3118,IA_facil,17,Derrota,6,Si
3118,IA_medio,21,Victoria,5,Si
3118,IA_dificil,17,Derrota,7,Si
3119,IA_facil,18,Derrota,4,Si
3119,IA_medio,23,Derrota,7,Si
3119,IA_dificil,20,Victoria,8,Si
3120,IA_facil,18,Derrota,3,Si
3120,IA_medio,17,Derrota,4,Si
3120,IA_dificil,19,Victoria,4,Si
3121,IA_facil,22,Derrota,6,Si
3121,IA_medio,19,Victoria,4,Si
3121,IA_dificil,22,Derrota,7,Si
3122,IA_facil,18,Derrota,3,Si
3122,IA_medio,22,Derrota,5,Si
3122,IA_dificil,21,Victoria,8,Si
3123,IA_facil,19,Victoria,5,Si
3123,IA_medio,18,Derrota,4,Si
3123,IA_dificil,17,Derrota,7,Si
3124,IA_facil,19,Victoria,4,Si
3124,IA_medio,22,Derrota,5,Si
3124,IA_dificil,17,Derrota,4,Si
3125,IA_facil,19,Derrota,4,Si
3125,IA_medio,24,Derrota,7,Si
3125,IA_dificil,20,Victoria,6,Si
3126,IA_facil,17,Derrota,5,Si
3126,IA_medio,19,Derrota,6,Si
3126,IA_dificil,20,Victoria,4,Si
3127,IA_facil,17,Empate,5,Si
3127,IA_medio,17,Empate,4,Si
3127,IA_dificil,17,Empate,4,Si
3128,IA_facil,18,Empate,5,Si
3128,IA_medio,22,Derrota,5,Si
3128,IA_dificil,18,Empate,5,Si
3129,IA_facil,20,Derrota,6,Si
3129,IA_medio,21,Victoria,5,Si
3129,IA_dificil,22,Derrota,4,Si
3130,IA_facil,17,Derrota,4,Si
3130,IA_medio,22,Derrota,5,Si
3130,IA_dificil,20,Victoria,8,Si
3131,IA_facil,17,Derrota,5,Si
3131,IA_medio,22,Derrota,7,Si
3131,IA_dificil,19,Victoria,5,Si
3132,IA_facil,17,Derrota,4,Si
3132,IA_medio,22,Derrota,5,Si
3132,IA_dificil,20,Victoria,6,Si
3133,IA_facil,18,Derrota,5,Si
3133,IA_medio,20,Victoria,5,Si
3133,IA_dificil,17,Derrota,5,Si
3134,IA_facil,17,Derrota,5,Si
3134,IA_medio,23,Derrota,5,Si
3134,IA_dificil,18,Victoria,4,Si
3135,IA_facil,17,Derrota,4,Si
3135,IA_medio,17,Derrota,4,Si
3135,IA_dificil,20,Victoria,5,Si
3136,IA_facil,19,Derrota,4,Si
3136,IA_medio,20,Victoria,6,Si
3136,IA_dificil,19,Derrota,4,Si
3137,IA_facil,18,Derrota,6,Si
3137,IA_medio,21,Victoria,5,Si
3137,IA_dificil,20,Derrota,6,Si
3138,IA_facil,17,Derrota,4,Si
3138,IA_medio,18,Derrota,5,Si
3138,IA_dificil,19,Victoria,6,Si
3139,IA_facil,19,Victoria,5,Si
3139,IA_medio,17,Derrota,6,Si
3139,IA_dificil,18,Derrota,5,Si
3140,IA_facil,17,Derrota,4,Si
3140,IA_medio,17,Derrota,6,Si
3140,IA_dificil,21,Victoria,5,Si
3141,IA_facil,19,Derrota,4,Si
3141,IA_medio,18,Derrota,7,Si
3141,IA_dificil,21,Victoria,4,Si
3142,IA_facil,18,Empate,6,Si
3142,IA_medio,23,Derrota,7,Si
3142,IA_dificil,18,Empate,5,Si
3143,IA_facil,17,Victoria,3,Si
3143,IA_medio,24,Derrota,7,Si
3143,IA_dificil,24,Derrota,6,Si
3144,IA_facil,20,Derrota,7,Si
3144,IA_medio,19,Derrota,6,Si
3144,IA_dificil,21,Victoria,5,Si
3145,IA_facil,19,Victoria,6,Si
3145,IA_medio,23,Derrota,5,Si
3145,IA_dificil,18,Derrota,4,Si
3146,IA_facil,17,Derrota,5,Si
3146,IA_medio,19,Victoria,5,Si
3146,IA_dificil,18,Derrota,4,Si
3147,IA_facil,19,Victoria,4,Si
3147,IA_medio,18,Derrota,6,Si
3147,IA_dificil,22,Derrota,6,Si
3148,IA_facil,21,Victoria,4,Si
3148,IA_medio,24,Derrota,6,Si
3148,IA_dificil,18,Derrota,7,Si
3149,IA_facil,20,Empate,6,Si
3149,IA_medio,17,Derrota,5,Si
3149,IA_dificil,20,Empate,5,Si
3150,IA_facil,17,Derrota,4,Si
3150,IA_medio,22,Derrota,5,Si
3150,IA_dificil,18,Victoria,5,Si
3151,IA_facil,19,Victoria,4,Si
3151,IA_medio,22,Derrota,7,Si
3151,IA_dificil,17,Derrota,5,Si
3152,IA_facil,17,Derrota,6,Si
3152,IA_medio,21,Victoria,4,Si
3152,IA_dificil,22,Derrota,6,Si
3153,IA_facil,18,Derrota,7,Si
3153,IA_medio,24,Derrota,6,Si
3153,IA_dificil,20,Victoria,5,Si
3154,IA_facil,18,Derrota,4,Si
3154,IA_medio,21,Victoria,7,Si
3154,IA_dificil,18,Derrota,4,Si
3155,IA_facil,17,Empate,4,Si
3155,IA_medio,17,Empate,4,Si
3155,IA_dificil,24,Derrota,6,Si
3156,IA_facil,21,Victoria,7,Si
3156,IA_medio,20,Derrota,5,Si
3156,IA_dificil,18,Derrota,5,Si
3157,IA_facil,19,Derrota,6,Si
3157,IA_medio,18,Derrota,3,Si
3157,IA_dificil,21,Victoria,6,Si
3158,IA_facil,20,Empate,7,Si
3158,IA_medio,19,Derrota,4,Si
3158,IA_dificil,20,Empate,10,Si
3159,IA_facil,20,Derrota,4,Si
3159,IA_medio,21,Victoria,7,Si
3159,IA_dificil,17,Derrota,6,Si
3160,IA_facil,22,Derrota,5,Si
3160,IA_medio,22,Derrota,5,Si
3160,IA_dificil,19,Victoria,6,Si
3161,IA_facil,19,Victoria,5,Si
3161,IA_medio,24,Derrota,8,Si
3161,IA_dificil,18,Derrota,9,Si
3162,IA_facil,22,Derrota,4,Si
3162,IA_medio,19,Victoria,5,Si
3162,IA_dificil,18,Derrota,4,Si
3163,IA_facil,18,Victoria,6,Si
3163,IA_medio,22,Derrota,5,Si
3163,IA_dificil,17,Derrota,4,Si
3164,IA_facil,20,Victoria,5,Si
3164,IA_medio,22,Derrota,7,Si
3164,IA_dificil,17,Derrota,5,Si
3165,IA_facil,20,Victoria,5,Si
3165,IA_medio,24,Derrota,6,Si
3165,IA_dificil,19,Derrota,5,Si
3166,IA_facil,18,Derrota,4,Si
3166,IA_medio,20,Empate,5,Si
3166,IA_dificil,20,Empate,7,Si
3167,IA_facil,22,Derrota,5,Si
3167,IA_medio,18,Derrota,6,Si
3167,IA_dificil,19,Victoria,8,Si
3168,IA_facil,21,Victoria,4,Si
3168,IA_medio,22,Derrota,4,Si
3168,IA_dificil,20,Derrota,6,Si
3169,IA_facil,20,Empate,5,Si
3169,IA_medio,19,Derrota,5,Si
3169,IA_dificil,20,Empate,6,Si
3170,IA_facil,18,Empate,6,Si
3170,IA_medio,18,Empate,6,Si
3170,IA_dificil,22,Derrota,6,Si
3171,IA_facil,21,Victoria,6,Si
3171,IA_medio,22,Derrota,6,Si
3171,IA_dificil,22,Derrota,8,Si
3172,IA_facil,19,Victoria,5,Si
3172,IA_medio,24,Derrota,5,Si
3172,IA_dificil,18,Derrota,6,Si
3173,IA_facil,17,Derrota,6,Si
3173,IA_medio,18,Derrota,6,Si
3173,IA_dificil,20,Victoria,7,Si
3174,IA_facil,20,Derrota,5,Si
3174,IA_medio,20,Derrota,7,Si
3174,IA_dificil,21,Victoria,6,Si
3175,IA_facil,19,Empate,4,Si
3175,IA_medio,19,Empate,6,Si
3175,IA_dificil,18,Derrota,5,Si
3176,IA_facil,20,Derrota,5,Si
3176,IA_medio,22,Derrota,8,Si
3176,IA_dificil,21,Victoria,5,Si
3177,IA_facil,19,Victoria,5,Si
3177,IA_medio,18,Derrota,6,Si
3177,IA_dificil,18,Derrota,4,Si
3178,IA_facil,17,Derrota,4,Si
3178,IA_medio,21,Victoria,6,Si
3178,IA_dificil,18,Derrota,7,Si
3179,IA_facil,17,Derrota,4,Si
3179,IA_medio,17,Derrota,6,Si
3179,IA_dificil,18,Victoria,6,Si
3180,IA_facil,18,Victoria,4,Si
3180,IA_medio,23,Derrota,7,Si
3180,IA_dificil,23,Derrota,5,Si
3181,IA_facil,21,Victoria,6,Si
3181,IA_medio,17,Derrota,4,Si
3181,IA_dificil,17,Derrota,4,Si
3182,IA_facil,18,Empate,3,Si
3182,IA_medio,25,Derrota,5,Si
3182,IA_dificil,18,Empate,4,Si
3183,IA_facil,18,Empate,5,Si
3183,IA_medio,18,Empate,4,Si
3183,IA_dificil,18,Empate,6,Si
3184,IA_facil,17,Derrota,5,Si
3184,IA_medio,21,Victoria,5,Si
3184,IA_dificil,20,Derrota,5,Si
3185,IA_facil,20,Victoria,4,Si
3185,IA_medio,17,Derrota,3,Si
3185,IA_dificil,17,Derrota,5,Si
3186,IA_facil,19,Empate,4,Si
3186,IA_medio,17,Derrota,8,Si
3186,IA_dificil,19,Empate,6,Si
3187,IA_facil,17,Derrota,5,Si
3187,IA_medio,20,Victoria,5,Si
3187,IA_dificil,19,Derrota,5,Si
3188,IA_facil,19,Derrota,6,Si
3188,IA_medio,22,Derrota,5,Si
3188,IA_dificil,20,Victoria,7,Si
3189,IA_facil,17,Derrota,5,Si
3189,IA_medio,22,Derrota,7,Si
3189,IA_dificil,19,Victoria,7,Si
3190,IA_facil,19,Victoria,7,Si
3190,IA_medio,17,Derrota,6,Si
3190,IA_dificil,17,Derrota,4,Si
3191,IA_facil,21,Empate,7,Si
3191,IA_medio,20,Derrota,7,Si
3191,IA_dificil,21,Empate,6,Si
3192,IA_facil,22,Derrota,5,Si
3192,IA_medio,19,Victoria,4,Si
3192,IA_dificil,17,Derrota,4,Si
3193,IA_facil,18,Empate,5,Si
3193,IA_medio,22,Derrota,5,Si
3193,IA_dificil,18,Empate,6,Si
3194,IA_facil,21,Empate,5,Si
3194,IA_medio,21,Empate,8,Si
3194,IA_dificil,22,Derrota,6,Si
3195,IA_facil,21,Victoria,5,Si
3195,IA_medio,17,Derrota,5,Si
3195,IA_dificil,17,Derrota,5,Si
3196,IA_facil,17,Derrota,5,Si
3196,IA_medio,21,Empate,7,Si
3196,IA_dificil,21,Empate,6,Si
3197,IA_facil,17,Derrota,5,Si
3197,IA_medio,21,Empate,7,Si
3197,IA_dificil,21,Empate,6,Si
3198,IA_facil,20,Derrota,6,Si
3198,IA_medio,23,Derrota,7,Si
3198,IA_dificil,21,Victoria,5,Si
3199,IA_facil,21,Empate,5,Si
3199,IA_medio,20,Derrota,6,Si
3199,IA_dificil,21,Empate,7,Si
3200,IA_facil,18,Victoria,6,Si
3200,IA_medio,24,Derrota,5,Si
3200,IA_dificil,17,Derrota,6,Si
3201,IA_facil,17,Derrota,6,Si
3201,IA_medio,25,Derrota,6,Si
3201,IA_dificil,20,Victoria,4,Si
3202,IA_facil,21,Victoria,8,Si
3202,IA_medio,20,Derrota,6,Si
3202,IA_dificil,17,Derrota,4,Si
3203,IA_facil,20,Empate,6,Si
3203,IA_medio,17,Derrota,8,Si
3203,IA_dificil,20,Empate,5,Si
3204,IA_facil,19,Empate,5,Si
3204,IA_medio,19,Empate,6,Si
3204,IA_dificil,17,Derrota,5,Si
3205,IA_facil,19,Empate,5,Si
3205,IA_medio,25,Derrota,6,Si
3205,IA_dificil,19,Empate,5,Si
3206,IA_facil,20,Victoria,6,Si
3206,IA_medio,18,Derrota,8,Si
3206,IA_dificil,18,Derrota,4,Si
3207,IA_facil,18,Empate,7,Si
3207,IA_medio,18,Empate,6,Si
3207,IA_dificil,17,Derrota,6,Si
3208,IA_facil,18,Derrota,4,Si
3208,IA_medio,17,Derrota,6,Si
3208,IA_dificil,19,Victoria,6,Si
3209,IA_facil,19,Victoria,5,Si
3209,IA_medio,17,Derrota,5,Si
3209,IA_dificil,18,Derrota,6,Si
3210,IA_facil,18,Derrota,4,Si
3210,IA_medio,21,Empate,7,Si
3210,IA_dificil,21,Empate,6,Si
3211,IA_facil,19,Derrota,4,Si
3211,IA_medio,22,Derrota,5,Si
3211,IA_dificil,20,Victoria,4,Si
3212,IA_facil,18,Empate,5,Si
3212,IA_medio,18,Empate,5,Si
3212,IA_dificil,17,Derrota,6,Si
3213,IA_facil,21,Victoria,5,Si
3213,IA_medio,20,Derrota,7,Si
3213,IA_dificil,17,Derrota,5,Si
3214,IA_facil,18,Derrota,6,Si
3214,IA_medio,20,Victoria,6,Si
3214,IA_dificil,19,Derrota,6,Si
3215,IA_facil,18,Derrota,5,Si
3215,IA_medio,18,Derrota,6,Si
3215,IA_dificil,20,Victoria,4,Si
3216,IA_facil,18,Derrota,5,Si
3216,IA_medio,17,Derrota,6,Si
3216,IA_dificil,21,Victoria,6,Si
3217,IA_facil,18,Victoria,6,Si
3217,IA_medio,17,Derrota,5,Si
3217,IA_dificil,17,Derrota,4,Si
3218,IA_facil,17,Derrota,6,Si
3218,IA_medio,20,Victoria,7,Si
3218,IA_dificil,19,Derrota,6,Si
3219,IA_facil,17,Derrota,7,Si
3219,IA_medio,22,Derrota,4,Si
3219,IA_dificil,20,Victoria,5,Si
3220,IA_facil,17,Derrota,6,Si
3220,IA_medio,18,Empate,5,Si
3220,IA_dificil,18,Empate,5,Si
3221,IA_facil,19,Derrota,5,Si
3221,IA_medio,22,Derrota,4,Si
3221,IA_dificil,21,Victoria,6,Si
